"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Belmont Abbey",5,69,28,204,0.201,65,11,12,57,107,7,2,10,1,87,0,"5668624"
"Emory & Henry",3,23,24,95,-0.011,17,4,2,36,66,7,1,8,0,32,0,"5668620"
"Eckerd",3,41,15,100,0.26,35,7,8,43,51,4,0,4,1,50,0,"5668620"
"Roosevelt",4,57,23,148,0.23,51,3,2,57,75,7,3,6,1,66,0,"5668618"
"Malone",4,47,26,141,0.149,44,7,5,58,89,3,0,14,1,61,0,"5668618"
"Lake Superior St.",3,35,12,86,0.267,33,10,15,31,49,4,1,0,3,46,0,"5668542"
"Eastern N.M.",3,21,14,77,0.091,16,4,9,26,58,10,1,6,4,29,0,"5668542"
"Alas. Fairbanks",3,46,12,106,0.321,43,3,10,47,55,3,1,14,0,57,0,"5668541"
"Colo. Christian",3,36,17,111,0.171,33,3,7,38,65,3,0,2,3,40,0,"5668541"
"Point Park",3,19,24,86,-0.058,17,3,6,26,65,5,3,0,0,25,1,"5668626"
"Walsh",3,39,13,89,0.292,35,5,8,31,42,3,4,10,0,53,0,"5668626"
"Jessup",5,45,30,150,0.1,40,8,10,56,101,12,1,4,1,56,0,"5669716"
"Stanislaus St.",5,52,15,146,0.253,42,12,10,57,76,8,1,22,0,76,0,"5669716"
"Menlo",4,55,16,128,0.305,50,7,14,59,74,6,3,12,2,71,1,"5668511"
"Cal St. Monterey Bay",4,42,26,136,0.118,38,6,7,50,82,7,0,6,1,51,0,"5668511"
"Seattle Pacific",5,48,20,134,0.209,43,9,13,58,90,6,2,10,0,64,0,"5668526"
"Cal State LA",5,64,30,157,0.217,55,6,18,63,94,9,3,10,0,78,0,"5668526"
"Jefferson",3,31,10,101,0.208,29,4,6,44,68,10,2,6,0,40,0,"5668667"
"Pitt.-Johnstown",3,49,15,118,0.288,47,10,6,53,52,4,0,2,1,60,0,"5668667"
"New Haven",3,29,20,120,0.075,27,3,11,47,63,3,1,6,0,36,0,"5668666"
"Hillsdale",3,37,13,107,0.224,34,3,11,57,56,3,3,8,0,47,5,"5668666"
"Anderson (SC)",3,36,20,100,0.16,35,2,11,40,66,6,0,8,1,42,0,"5668658"
"Alabama Huntsville",3,36,13,92,0.25,35,6,8,41,50,2,3,10,1,50,0,"5668658"
"Concord",4,47,19,138,0.203,45,4,2,64,84,4,2,8,8,57,0,"5668552"
"Colo. Sch. of Mines",4,69,19,167,0.299,64,4,11,63,83,4,0,10,0,78,0,"5668552"
"Concordia-St. Paul",5,71,29,172,0.244,68,2,11,74,96,5,2,24,2,87,0,"5668603"
"Missouri Western",5,56,32,175,0.137,53,5,6,66,101,2,0,16,1,69,0,"5668603"
"Minot St.",3,23,21,90,0.022,21,2,2,38,67,8,0,8,1,29,1,"5668553"
"Mont. St. Billings",3,42,17,103,0.243,38,8,7,44,49,2,4,8,0,58,1,"5668553"
"Western Colo.",5,61,27,175,0.194,56,7,11,96,89,9,1,4,0,71,0,"5668576"
"Okla. Christian",5,52,20,174,0.184,49,9,10,76,91,7,2,28,1,77,0,"5668576"
"Spring Hill",3,34,24,124,0.081,31,4,3,47,70,2,1,4,0,41,0,"5668609"
"Southwest Minn. St.",3,48,14,115,0.296,48,2,5,62,57,4,1,12,2,57,0,"5668609"
"Tex. Permian Basin",5,63,26,202,0.183,57,8,9,94,103,8,1,22,0,83,1,"5668577"
"Fort Lewis",5,67,28,205,0.19,61,8,11,91,103,8,0,18,0,84,0,"5668577"
"Winona St.",5,62,21,198,0.207,60,7,8,97,94,7,1,22,1,81,0,"5668590"
"Rockhurst",5,61,27,205,0.166,58,7,8,101,97,7,4,14,5,79,1,"5668590"
"Limestone",5,57,20,154,0.24,55,9,9,60,96,9,1,8,0,71,2,"5668596"
"Union (TN)",5,56,24,147,0.218,56,9,6,66,91,9,2,8,0,71,2,"5668596"
"Westminster (UT)",3,42,20,113,0.195,36,6,7,29,77,6,0,8,0,52,0,"5668598"
"Tex. A&M-Kingsville",3,45,15,94,0.319,44,6,0,45,58,6,2,12,0,59,0,"5668598"
"Upper Iowa",4,58,19,164,0.238,56,11,7,72,79,9,4,2,0,74,0,"5668606"
"MSU Moorhead",4,49,19,151,0.199,47,9,6,71,86,11,3,8,3,65,0,"5668606"
"Chaminade",4,36,20,122,0.131,36,6,3,45,76,3,0,14,0,49,1,"5668613"
"St. Cloud St.",4,55,19,129,0.279,48,3,9,53,75,6,1,12,0,65,2,"5668613"
"Ky. Wesleyan",3,22,17,89,0.056,21,9,7,27,67,10,1,6,1,35,0,"5668604"
"Daemen",3,42,12,92,0.326,39,10,9,43,51,9,1,12,0,59,0,"5668604"
"North Greenville",5,51,20,193,0.161,47,10,9,55,107,9,6,4,0,69,1,"5668635"
"Lander",5,67,25,177,0.237,58,9,5,75,92,10,6,8,0,86,6,"5668635"
"Mars Hill",4,41,27,144,0.097,39,8,9,48,79,5,2,12,0,57,1,"5668637"
"Shepherd",4,51,17,133,0.256,48,5,14,58,75,8,4,20,0,70,3,"5668637"
"Purdue Northwest",3,35,13,94,0.234,30,14,5,43,37,3,2,8,0,55,0,"5668642"
"Newman",3,21,16,85,0.059,20,3,6,38,69,14,0,10,0,29,0,"5668642"
"Findlay",3,53,14,103,0.379,49,7,10,42,36,2,0,2,0,61,0,"5668645"
"Davis & Elkins",3,15,7,68,0.118,14,2,7,22,64,7,1,4,0,20,0,"5668645"
"Flagler",3,44,9,84,0.417,38,7,9,32,49,5,3,14,1,61,0,"5668646"
"Georgian Court",3,27,17,79,0.127,26,5,4,23,64,7,1,4,1,35,0,"5668646"
"Virginia Union",3,25,21,100,0.04,23,6,5,44,65,10,3,12,0,40,0,"5668650"
"Slippery Rock",3,38,19,107,0.178,35,10,8,45,55,6,3,8,1,55,0,"5668650"
"Molloy",3,20,24,106,-0.038,20,1,3,35,68,3,4,2,1,26,0,"5668654"
"Lynn",3,45,7,92,0.413,41,3,6,52,35,1,7,4,2,57,0,"5668654"
"Wilmington (DE)",5,50,22,168,0.167,49,14,10,55,101,9,2,8,0,70,1,"5668656"
"Roberts Wesleyan",5,68,14,154,0.351,62,9,12,77,83,14,6,6,0,86,1,"5668656"
"Edward Waters",3,27,20,97,0.072,24,6,5,43,66,9,1,4,3,36,2,"5668679"
"Virginia St.",3,37,14,100,0.23,33,9,7,42,51,6,1,8,3,51,0,"5668679"
"Mary",5,58,26,156,0.205,52,10,4,52,100,10,0,12,2,74,0,"5668623"
"Fort Hays St.",5,61,25,154,0.234,57,10,2,60,93,10,1,12,0,78,0,"5668623"
"MSU Denver",3,42,11,80,0.388,41,8,14,26,54,3,0,6,2,53,0,"5668584"
"Sonoma St.",3,32,13,82,0.232,31,3,8,24,60,8,0,4,1,37,1,"5668584"
"Queens (NY)",4,51,25,182,0.143,45,5,8,75,82,5,0,6,0,59,0,"5668681"
"Goldey-Beacom",4,45,15,163,0.184,39,5,7,72,83,5,3,2,0,54,0,"5668681"
"Western Ore.",5,54,22,154,0.208,51,15,17,58,89,8,4,20,4,83,0,"5668567"
"Hawaii Pacific",5,49,32,147,0.116,45,8,10,69,96,15,0,8,1,61,0,"5668567"
"Elizabeth City St.",3,18,19,82,-0.012,15,2,4,33,61,10,1,4,1,23,0,"5668716"
"Lincoln Memorial",3,36,7,81,0.358,31,10,13,40,38,2,1,2,2,48,0,"5668716"
"Ohio Dominican",5,64,32,176,0.182,59,5,8,72,97,6,3,16,0,80,0,"5668697"
"Northwood",5,61,26,164,0.213,56,6,8,70,98,5,3,14,0,77,0,"5668697"
"Northwestern Okla.",3,34,18,91,0.176,32,3,6,40,48,1,2,10,1,44,0,"5668617"
"Adams St.",3,29,27,100,0.02,26,1,10,32,67,3,2,10,1,37,1,"5668617"
"St. Mary's (TX)",4,55,17,162,0.235,52,7,9,60,81,4,1,12,1,69,1,"5668641"
"Southeastern Okla.",4,50,16,140,0.243,45,4,6,64,76,7,0,2,0,55,0,"5668641"
"West Liberty",4,48,24,146,0.164,45,6,7,60,80,7,4,20,2,68,0,"5668690"
"D'Youville",4,50,24,146,0.178,46,7,13,60,87,6,3,10,0,65,1,"5668690"
"Tex. A&M Int'l",3,25,23,91,0.022,22,2,5,38,61,7,0,4,2,29,0,"5668692"
"Ferris St.",3,40,11,97,0.299,34,7,13,39,47,2,3,4,1,52,0,"5668692"
"Bemidji St.",4,49,18,120,0.258,42,9,12,57,72,21,0,12,3,64,0,"5668568"
"Saint Martin's",4,34,17,114,0.149,33,21,15,46,77,9,1,6,0,59,0,"5668568"
"Mount Olive",5,58,20,171,0.222,47,14,16,63,88,11,3,2,0,76,1,"5668523"
"Catawba",5,43,23,160,0.125,30,11,9,56,94,14,3,2,0,58,1,"5668523"
"West Ala.",4,30,23,116,0.06,30,5,18,52,78,9,0,4,0,37,0,"5668668"
"Bluefield St.",4,42,16,112,0.232,36,9,16,57,52,5,0,8,0,55,1,"5668668"
"Franklin Pierce",4,42,18,109,0.22,35,7,14,44,72,14,3,20,0,62,1,"5668685"
"Southern N.H.",4,43,27,127,0.126,37,14,20,44,82,7,0,6,0,60,0,"5668685"
"Lewis",3,48,10,99,0.384,47,6,9,46,51,2,3,16,0,65,0,"5668653"
"Palm Beach Atl.",3,30,17,101,0.129,27,2,3,36,64,6,0,8,4,36,0,"5668653"
"Winston-Salem",3,13,22,104,-0.087,13,3,3,43,67,5,3,4,5,21,0,"5668733"
"Valdosta St.",3,43,20,112,0.205,41,5,6,63,41,3,6,0,1,54,0,"5668733"
"Young Harris",3,28,13,95,0.158,27,0,6,30,69,8,1,6,0,32,0,"5668747"
"Lee",3,47,13,112,0.304,45,8,4,42,41,0,0,6,0,58,0,"5668747"
"Simon Fraser",5,54,29,164,0.152,49,10,9,64,101,7,6,8,0,74,0,"5668586"
"Point Loma",5,59,28,165,0.188,55,7,5,69,94,10,9,14,1,82,1,"5668586"
"Christian Brothers",5,61,39,173,0.127,57,2,10,73,91,4,2,0,1,65,0,"5668670"
"Lane",5,40,27,149,0.087,39,4,7,59,90,2,9,2,1,54,0,"5668670"
"South Dakota Mines",5,63,27,185,0.195,59,8,10,93,93,6,2,10,0,78,0,"5668545"
"Alas. Anchorage",5,55,24,183,0.169,48,6,7,87,95,8,1,14,0,69,1,"5668545"
"Lubbock Christian",4,54,19,171,0.205,43,4,5,66,89,8,2,8,1,64,2,"5668627"
"CSU Pueblo",4,56,14,159,0.264,48,8,7,68,80,4,0,18,2,73,0,"5668627"
"Francis Marion",3,30,8,104,0.212,29,4,3,42,68,11,0,2,0,35,0,"5668757"
"Wingate",3,48,12,123,0.293,42,11,5,46,52,4,0,6,1,62,0,"5668757"
"Seton Hill",4,50,19,120,0.258,36,10,10,38,69,8,5,8,0,69,0,"5668758"
"Lake Erie",4,38,25,122,0.107,34,8,10,37,88,10,4,10,0,55,0,"5668758"
"Northwest Nazarene",4,37,22,130,0.115,35,8,8,54,85,11,2,8,1,51,0,"5668593"
"CUI",4,56,18,143,0.266,51,11,13,57,72,8,1,14,0,75,0,"5668593"
"Chico St.",3,34,15,107,0.178,30,4,5,36,66,5,1,2,9,40,0,"5668597"
"Fresno Pacific",3,44,7,97,0.381,39,5,8,43,56,4,2,12,7,57,0,"5668597"
"Saint Leo",3,26,25,115,0.009,26,2,3,50,68,5,0,4,1,30,0,"5668888"
"Wayne St. (NE)",3,40,6,100,0.34,34,5,5,50,39,2,0,10,0,50,0,"5668888"
"Bowie St.",3,18,19,73,-0.014,17,3,4,15,67,11,0,4,0,23,0,"5668796"
"Edinboro",3,40,11,69,0.42,39,11,7,33,37,3,0,4,0,53,0,"5668796"
"Lenoir-Rhyne",4,61,30,180,0.172,54,3,7,93,87,6,1,6,0,68,0,"5668770"
"Fairmont St.",4,47,24,181,0.127,41,6,5,76,86,3,3,18,0,65,0,"5668770"
"Regent",4,34,30,146,0.027,33,5,9,65,92,6,4,4,10,45,0,"5668768"
"Livingstone",4,49,26,140,0.164,49,6,6,77,69,5,4,8,9,63,0,"5668768"
"California (PA)",5,47,12,153,0.229,42,1,3,94,92,13,8,12,0,62,3,"5668766"
"Millersville",5,73,30,216,0.199,69,13,13,89,91,1,1,6,0,90,0,"5668766"
"Charleston (WV)",3,33,12,91,0.231,33,6,6,51,48,6,6,6,1,48,0,"5668764"
"West Chester",3,37,23,122,0.115,35,6,16,41,72,6,2,8,0,49,0,"5668764"
"Central St. (OH)",3,31,16,89,0.169,29,4,8,30,67,11,0,8,4,39,0,"5668740"
"Lock Haven",3,36,13,87,0.264,34,11,7,37,48,4,1,6,2,51,0,"5668740"
"Indiana (PA)",4,42,29,165,0.079,36,4,8,69,91,8,2,16,5,56,0,"5668781"
"Grand Valley St.",4,52,27,155,0.161,50,8,6,82,74,4,0,26,3,73,0,"5668781"
"Carson-Newman",5,49,21,158,0.177,47,11,8,63,94,8,1,16,2,69,0,"5668783"
"Harding",5,60,21,157,0.248,58,8,8,78,81,11,2,6,3,73,1,"5668783"
"Westmont",3,33,19,95,0.147,32,1,4,31,69,9,3,4,2,39,0,"5668727"
"Neb.-Kearney",3,43,13,97,0.309,42,9,4,38,49,1,1,6,0,56,0,"5668727"
"N.M. Highlands",5,54,29,174,0.144,49,5,9,76,98,8,2,10,1,66,1,"5668724"
"Emmanuel (GA)",5,62,22,167,0.24,59,8,12,73,87,5,1,20,2,81,0,"5668724"
"Southern Nazarene",5,68,15,173,0.306,59,7,12,56,104,7,1,6,1,79,0,"5668707"
"Mo. Southern St.",5,78,23,192,0.286,71,7,10,68,99,7,0,6,1,88,0,"5668707"
"Montevallo",4,47,22,125,0.2,45,7,14,49,86,12,1,6,0,58,1,"5668688"
"Missouri S&T",4,41,17,121,0.198,34,12,7,47,67,7,0,24,0,65,0,"5668688"
"Truman St.",5,56,26,170,0.176,54,8,11,63,90,5,5,16,2,77,0,"5668655"
"Northern Mich.",5,59,28,165,0.188,56,5,14,77,96,8,5,8,2,73,0,"5668655"
"Southwestern Okla.",3,30,18,107,0.112,27,4,4,34,64,6,1,6,5,38,0,"5668748"
"Quincy",3,47,11,107,0.336,45,6,10,50,52,4,1,12,0,60,0,"5668748"
"Arkansas Tech",4,48,22,132,0.197,45,14,9,57,82,6,2,12,0,70,0,"5668750"
"Southwest Baptist",4,53,21,134,0.239,48,6,10,56,88,14,3,16,3,70,0,"5668750"
"Biola",3,35,23,115,0.104,33,6,8,61,62,9,0,6,1,44,0,"5668621"
"CSUSB",3,32,8,103,0.233,31,9,12,53,57,6,3,10,2,49,0,"5668621"
"Tusculum",4,53,17,125,0.288,46,14,7,55,55,3,5,4,0,74,0,"5668676"
"Clark Atlanta",4,36,22,119,0.118,34,3,9,52,91,14,4,8,1,47,0,"5668676"
"Wheeling",4,56,18,152,0.25,54,5,3,68,87,7,4,4,0,67,0,"5668812"
"Okla. Baptist",4,66,21,163,0.276,62,7,6,72,86,5,3,8,0,80,0,"5668812"
"Ill. Springfield",3,42,13,96,0.302,37,7,6,31,54,4,1,8,0,54,0,"5668736"
"Ark.-Monticello",3,29,23,84,0.071,25,4,1,33,67,7,1,8,0,38,0,"5668736"
"Minot St.",3,38,12,113,0.23,35,2,4,50,64,12,0,6,0,43,2,"5668738"
"Black Hills St.",3,44,9,113,0.31,37,12,9,51,58,2,2,4,2,60,1,"5668738"
"East Central",4,54,22,164,0.195,52,3,5,78,78,6,2,2,0,60,0,"5668741"
"Bentley",4,48,22,178,0.146,48,6,10,61,88,3,5,4,0,61,0,"5668741"
"Fayetteville St.",3,36,15,112,0.188,33,6,9,43,59,5,6,0,3,48,0,"5668450"
"Christian Brothers",3,33,22,103,0.107,31,5,7,50,64,6,2,0,1,40,0,"5668450"
"Queens (NY)",5,62,26,188,0.191,59,6,11,81,90,5,4,2,0,73,0,"5668815"
"Bridgeport",5,55,17,194,0.196,51,5,12,65,90,6,7,0,0,67,0,"5668815"
"Cameron",4,46,36,154,0.065,42,9,3,50,90,8,0,8,0,59,0,"5668756"
"Ark.-Fort Smith",4,50,12,118,0.322,39,8,8,55,74,9,7,18,1,74,0,"5668756"
"Savannah St.",3,26,27,77,-0.013,25,4,10,23,60,6,1,2,0,32,1,"5730268"
"Brewton-Parker",3,30,12,66,0.273,27,6,13,23,47,4,3,0,0,39,0,"5730268"
"Western N.M.",5,57,26,162,0.191,53,15,18,75,92,8,3,16,0,83,1,"5668802"
"Drury",5,46,35,164,0.067,41,8,5,72,96,15,2,12,2,62,0,"5668802"
"Molloy",4,45,21,138,0.174,41,15,10,68,73,10,5,0,4,65,0,"5668876"
"St. Anselm",4,35,20,132,0.114,33,10,8,64,87,15,4,2,3,50,0,"5668876"
"Fayetteville St.",3,31,11,81,0.247,28,16,11,35,45,3,5,0,1,52,0,"5668884"
"LeMoyne-Owen",3,18,24,78,-0.077,15,3,2,36,63,16,3,0,0,24,0,"5668884"
"Davis & Elkins",3,15,10,65,0.077,14,3,6,21,65,12,0,0,0,18,0,"5668831"
"Clarion",3,38,10,80,0.35,26,12,9,30,32,3,0,8,0,54,0,"5668831"
"Michigan Tech",4,64,23,132,0.311,61,8,3,51,74,7,1,10,0,78,0,"5668883"
"Gannon",4,43,22,131,0.16,41,7,4,35,96,8,3,16,1,61,0,"5668883"
"Regis (CO)",3,44,9,90,0.389,42,8,7,41,44,1,0,18,1,61,0,"5668701"
"Concord",3,28,17,98,0.112,24,1,3,30,66,8,1,4,1,32,0,"5668701"
"Nova Southeastern",4,48,18,119,0.252,45,6,8,50,66,2,3,12,3,63,0,"5668826"
"Ashland",4,47,26,134,0.157,41,2,10,48,83,6,2,18,1,60,0,"5668826"
"St. Thomas Aquinas",3,26,22,91,0.044,23,5,9,27,66,4,0,2,0,32,0,"5668396"
"Pace",3,38,14,80,0.3,36,4,8,41,47,5,3,16,0,53,0,"5668396"
"Tiffin",5,51,35,166,0.096,48,3,4,79,94,13,3,10,2,62,0,"5668872"
"UIndy",5,49,23,159,0.164,44,13,8,70,84,3,2,23,2,75.5,0,"5668872"
"Emporia St.",4,56,23,166,0.199,52,8,7,79,82,9,1,16,1,73,0,"5668769"
"William Jewell",4,48,23,153,0.163,41,9,7,80,90,8,0,12,0,63,0,"5668769"
"Newberry",3,29,14,89,0.169,23,10,4,37,44,4,3,4,2,44,0,"5668871"
"Chowan",3,20,28,98,-0.082,18,4,5,34,69,10,0,2,1,25,0,"5668871"
"Goldey-Beacom",4,43,26,143,0.119,40,5,8,70,73,5,8,2,0,57,2,"5668863"
"Southern Conn. St.",4,38,23,157,0.096,33,5,11,61,83,5,4,4,0,49,1,"5668863"
"Catawba",3,27,14,87,0.149,21,2,5,31,62,10,0,0,0,29,0,"5668847"
"Shaw",3,40,8,90,0.356,34,10,11,36,51,2,6,0,0,56,2,"5668847"
"McKendree",3,25,20,102,0.049,24,5,10,31,68,4,1,4,0,33,0,"5668759"
"Henderson St.",3,39,14,98,0.255,38,4,6,42,44,5,1,14,1,51,0,"5668759"
"Texas Woman's",4,50,16,142,0.239,43,2,7,60,85,4,0,8,0,56,0,"5668839"
"Tampa",4,69,13,154,0.364,60,4,11,61,74,2,4,6,0,80,1,"5668839"
"UNC Pembroke",3,18,20,94,-0.021,18,4,4,40,63,8,1,8,3,27,0,"5668900"
"Embry-Riddle (FL)",3,42,11,101,0.307,39,8,10,50,42,4,1,12,0,57,0,"5668900"
"Harris-Stowe",5,44,29,156,0.096,42,10,4,67,90,8,9,0,0,63,1,"5722147"
"LeMoyne-Owen",5,46,31,147,0.102,38,8,6,79,92,10,4,0,1,58,0,"5722147"
"American Int'l",3,30,19,92,0.12,28,6,10,35,65,6,0,10,0,41,0,"5668943"
"Fla. Southern",3,36,19,94,0.181,32,6,9,33,55,6,1,16,0,51,0,"5668943"
"Slippery Rock",4,44,16,124,0.226,38,7,14,66,58,5,4,18,1,64,0,"5668982"
"Bloomsburg",4,29,36,141,-0.05,27,5,8,57,84,7,1,10,0,40,0,"5668982"
"Lynn",3,41,14,84,0.321,33,10,15,30,41,2,2,4,0,55,0,"5668985"
"Franklin Pierce",3,14,17,64,-0.047,12,2,6,24,58,10,5,6,3,24,0,"5668985"
"Glenville St.",3,22,21,145,0.007,21,3,3,63,85,6,0,2,1,26,3,"5668994"
"Mars Hill",3,38,15,138,0.167,34,6,4,62,47,3,0,4,0,46,0,"5668994"
"Rollins",5,67,23,168,0.262,63,14,8,81,88,7,7,2,5,89,0,"5668996"
"Erskine",5,50,21,159,0.182,50,7,5,70,103,14,3,0,1,60,0,"5668996"
"Vanguard",3,42,18,127,0.189,40,6,13,64,66,5,3,4,0,53,0,"5668687"
"Cal St. San Marcos",3,35,20,126,0.119,34,5,6,58,64,6,3,8,0,47,0,"5668687"
"UC Merced",4,43,18,137,0.182,40,14,10,61,79,6,3,0,2,60,1,"5668728"
"Menlo",4,48,27,138,0.152,45,6,7,68,84,14,5,2,1,60,2,"5668728"
"Lake Superior St.",3,31,29,126,0.016,27,0,4,49,73,7,1,2,2,33,0,"5669016"
"Cal St. East Bay",3,33,13,107,0.187,26,7,2,48,49,0,2,8,1,46,0,"5669016"
"Wis.-Parkside",3,40,21,139,0.137,37,3,10,56,70,3,1,10,1,49,0,"5668822"
"Minnesota St.",3,42,15,126,0.214,41,3,8,57,61,3,3,14,0,55,0,"5668822"
"Central Okla.",5,68,21,195,0.241,66,4,9,100,92,3,1,12,3,79,0,"5668832"
"Angelo St.",5,67,26,207,0.198,64,3,9,97,102,4,0,4,2,72,1,"5668832"
"Northwest Mo. St.",4,50,34,176,0.091,49,4,8,70,90,7,1,12,1,61,0,"5668835"
"Augustana (SD)",4,48,18,145,0.207,47,7,7,73,72,4,1,22,0,67,0,"5668835"
"Central Mo.",4,47,26,152,0.138,43,8,9,54,88,7,0,13,1,61.5,0,"5668841"
"West Tex. A&M",4,50,25,143,0.175,47,7,5,62,77,8,0,10,3,62,0,"5668841"
"Mississippi Col.",5,57,25,149,0.215,49,9,9,57,94,9,1,8,0,71,0,"5668850"
"Ouachita Baptist",5,58,24,148,0.23,54,9,9,59,90,9,4,8,0,75,0,"5668850"
"Mo.-St. Louis",3,50,10,92,0.435,47,8,7,49,44,5,3,2,0,62,0,"5668859"
"Union (TN)",3,23,10,87,0.149,23,5,3,28,66,8,2,4,5,32,1,"5668859"
"Minn. Duluth",5,70,20,141,0.355,64,4,6,48,89,7,2,16,3,84,0,"5668873"
"Tex. A&M-Kingsville",5,61,27,150,0.227,54,7,8,45,106,4,2,8,0,74,0,"5668873"
"Texas-Dallas",3,43,22,151,0.139,43,4,7,76,69,9,2,8,1,53,0,"5668882"
"Concordia (TX)",3,29,22,132,0.053,27,9,3,76,68,4,4,10,5,47,1,"5668882"
"Felician",4,41,31,152,0.066,41,9,8,75,82,8,3,24,0,65,0,"5668362"
"Kutztown",4,41,34,166,0.042,38,8,9,71,87,9,2,20,0,61,0,"5668362"
"USC Aiken",3,51,21,131,0.229,48,5,5,54,55,2,1,2,0,58,0,"5668909"
"Coker",3,25,12,114,0.114,22,2,4,29,69,5,0,8,0,31,0,"5668909"
"AUM",3,22,15,74,0.095,19,1,5,18,63,10,1,8,0,28,0,"5668918"
"Barry",3,43,9,71,0.479,37,10,11,30,39,1,3,8,4,60,0,"5668918"
"Allen",3,23,21,108,0.019,21,7,6,36,67,7,2,2,6,33,0,"5668928"
"Livingstone",3,37,17,103,0.194,37,7,6,47,55,7,4,2,5,49,0,"5668928"
"Albany St. (GA)",5,53,32,185,0.114,49,10,11,70,97,5,1,18,3,73,0,"5668935"
"Georgia College",5,57,28,184,0.158,52,5,11,73,93,10,2,12,0,70,0,"5668935"
"Saginaw Valley",3,36,20,117,0.137,33,1,12,49,72,8,2,10,2,44,0,"5668934"
"Cedarville",3,42,21,120,0.175,40,8,8,55,57,1,3,12,1,59,0,"5668934"
"Northwood",5,61,22,146,0.267,53,8,12,52,96,8,0,6,1,72,0,"5669001"
"Wayne St. (MI)",5,62,26,145,0.248,59,8,10,55,92,8,3,14,2,80,0,"5669001"
"Ursuline",3,13,16,74,-0.041,13,2,2,28,65,13,1,4,1,18,0,"5668811"
"Colo. Christian",3,43,8,88,0.398,38,13,9,36,31,2,2,10,2,63,0,"5668811"
"San Fran. St.",5,73,28,164,0.274,70,3,7,59,103,8,1,19,4,86.5,0,"5668737"
"Central Wash.",5,70,21,166,0.295,64,8,11,52,101,3,0,18,3,87,0,"5668737"
"Jessup",5,53,33,200,0.1,39,6,4,97,105,8,5,2,6,65,0,"5668742"
"Dominican (CA)",5,56,24,190,0.168,51,8,5,91,96,6,2,6,5,69,0,"5668742"
"Adelphi",4,50,26,148,0.162,48,7,8,57,84,5,1,6,0,61,0,"5669003"
"Eckerd",4,55,15,134,0.299,50,5,9,62,74,7,2,12,1,68,0,"5669003"
"Cal St. Dom. Hills",4,50,17,142,0.232,47,7,10,64,68,3,3,15,0,67.5,0,"5668765"
"Azusa Pacific",4,43,26,150,0.113,39,3,8,62,83,7,3,6,0,52,0,"5668765"
"Seattle Pacific",4,46,20,147,0.177,42,4,10,58,83,7,0,20,0,60,1,"5668792"
"Cal Poly Pomona",4,54,19,150,0.233,45,7,13,64,78,4,2,10,0,68,1,"5668792"
"Florida Tech",4,50,18,145,0.221,49,11,10,74,69,8,6,6,0,70,0,"5669012"
"Lander",4,38,22,148,0.108,35,8,8,62,82,11,6,4,2,54,0,"5669012"
"Davenport",5,61,33,190,0.147,55,6,14,67,93,11,3,18,0,79,0,"5668972"
"Trevecca Nazarene",5,47,27,153,0.131,43,11,14,81,95,6,4,18,4,71,0,"5668972"
"Newman",4,47,21,142,0.183,42,8,6,50,88,6,1,4,0,58,0,"5668941"
"St. Edward's",4,61,12,131,0.374,57,6,7,64,71,8,1,10,0,73,0,"5668941"
"UT Tyler",5,50,22,160,0.175,48,3,8,54,94,8,4,6,0,60,0,"5668937"
"DBU",5,63,25,181,0.21,62,8,14,65,92,3,4,18,0,84,0,"5668937"
"Northwestern Okla.",4,49,30,138,0.138,45,5,7,55,88,3,3,12,0,63,0,"5668930"
"Midwestern St.",4,52,26,141,0.184,50,3,5,49,80,5,1,14,0,63,0,"5668930"
"Okla. Christian",3,46,13,110,0.3,43,2,9,61,49,1,0,14,0,55,0,"5668915"
"Pittsburg St.",3,28,21,118,0.059,25,1,5,47,64,2,0,10,0,34,0,"5668915"
"Southwest Minn. St.",3,45,14,123,0.252,43,7,8,50,64,0,5,2,0,58,1,"5668946"
"West Florida",3,43,19,119,0.202,39,0,3,56,69,7,5,6,1,51,2,"5668946"
"Black Hills St.",4,44,22,162,0.136,42,6,7,84,92,11,4,14,0,61,2,"5668845"
"Mont. St. Billings",4,58,27,179,0.173,47,11,7,86,82,6,2,6,2,74,1,"5668845"
"Fort Hays St.",4,49,29,153,0.131,44,3,6,63,91,8,4,14,3,63,0,"5668823"
"UC-Colo. Springs",4,56,24,155,0.206,48,8,7,63,78,3,6,10,1,75,0,"5668823"
"Chaminade",3,49,12,110,0.336,39,6,5,48,54,4,0,12,2,61,0,"5668793"
"Cal State LA",3,35,14,106,0.198,31,4,4,41,69,6,0,8,2,43,0,"5668793"
"Missouri Western",3,39,15,102,0.235,36,5,8,54,50,3,1,16,0,53,0,"5668840"
"Colo. Sch. of Mines",3,30,21,109,0.083,30,3,7,39,66,5,1,14,2,41,0,"5668840"
"Concordia-St. Paul",4,46,20,129,0.202,40,6,10,40,90,9,3,24,1,67,0,"5668983"
"Colorado Mesa",4,57,26,130,0.238,52,9,5,54,76,6,4,6,1,73,1,"5668983"
"Fort Lewis",3,47,21,130,0.2,45,2,12,51,71,3,1,8,0,54,0,"5668991"
"Emmanuel (GA)",3,38,14,111,0.216,32,3,5,49,57,2,2,18,1,52,0,"5668991"
